mmsi,name,year,gaps,flags,either_endpoint_inside_eez
412421184,TAOYUAN611,2019,23,CHN,1
412421184,TAOYUAN611,2024,2,CHN,0
412354281,SU YUAN YU 6,2019,6,CHN,0
412354281,SU YUAN YU 6,2022,1,CHN,0
412354281,SU YUAN YU 6,2025,1,CHN,1
412690720,ZHOUYUYIHAO,2019,12,CHN,0
412420316,JIADE  7,2019,11,CHN,0
412420316,JIADE  7,2020,5,CHN,0
412420316,JIADE  7,2021,2,CHN,0
412420316,JIADE  7,2023,1,CHN,0
412421176,TAOYUAN605,2019,5,CHN,0
412421176,TAOYUAN605,2020,4,CHN,0
412421176,TAOYUAN605,2023,1,CHN,0
412440654,FUYUANYU196,2019,1,CHN,0
412440654,FUYUANYU196,2020,24,CHN,3
412699220,MING MAO,2019,7,CHN,0
412421169,FENG HUI 9,2019,11,CHN,0
412421169,FENG HUI 9,2020,1,CHN,0
412421169,FENG HUI 9,2021,1,CHN,0
412421169,FENG HUI 9,2022,2,CHN,0
412421169,FENG HUI 9,2023,3,CHN,0
412421169,FENG HUI 9,2024,1,CHN,0
412333656,LULANYUANYU068,2019,7,CHN,0
412333656,LULANYUANYU068,2020,2,CHN,0
412333656,LULANYUANYU068,2021,1,CHN,0
412333656,LULANYUANYU068,2023,2,CHN,0
412333656,LULANYUANYU068,2025,1,CHN,0
412424703,JIA DE 22,2019,9,CHN,0
412424703,JIA DE 22,2025,2,CHN,0
412424703,JIA DE 22,2026,1,CHN,0
740354000,VENTURER,2019,1,FLK,0
740354000,VENTURER,2024,1,FLK,0
412435461,OUYA17,2019,4,CHN,0
412435461,OUYA17,2020,4,CHN,0
412435461,OUYA17,2025,2,CHN,0
412435461,OUYA17,2026,8,CHN,0
412421128,HAN YI 109,2019,3,CHN,1
412421128,HAN YI 109,2020,20,CHN,0
412421128,HAN YI 109,2021,1,CHN,0
412420002,TIANXIANG,2019,1,CHN,0
412421192,ZHONGJU1,2019,6,CHN,0
412421192,ZHONGJU1,2021,1,CHN,0
412421192,ZHONGJU1,2022,1,CHN,0
412248500,JIN.YANG,2019,8,CHN,0
412420653,NINGTAI28,2019,9,CHN,0
412420653,NINGTAI28,2020,4,CHN,0
412420653,NINGTAI28,2023,1,CHN,0
412420653,NINGTAI28,2024,1,CHN,0
412440692,FU YUAN YU 7889,2019,2,CHN,0
412440659,FU Y AN YU 7870,2019,2,CHN,0
412336789,LU RONG YUAN YU 127,2019,1,CHN,0
412440661,FU YUAN YU 7871,2019,6,CHN,0
412440661,FU YUAN YU 7871,2022,1,CHN,0
412300377,TIAN XIANG 57,2019,5,CHN,0
412421183,TAOYUAN610,2019,7,CHN,1
412421183,TAOYUAN610,2021,1,CHN,0
412333109,LULANYUYANG79108,2019,2,CHN,0
412337346,LU QING YUAN YU 278,2019,4,CHN,0
412337346,LU QING YUAN YU 278,2020,10,CHN,0
412330001,KUOENGWUAN 06,2019,1,CHN,0
412422734,JINHAI825,2019,3,CHN,0
412422734,JINHAI825,2020,2,CHN,0
412422734,JINHAI825,2026,1,CHN,0
412336826,LURONGYUANYU186,2019,5,CHN,0
412336826,LURONGYUANYU186,2023,6,CHN,0
412336826,LURONGYUANYU186,2024,3,CHN,1
412336826,LURONGYUANYU186,2026,3,CHN,0
412440691,FU YUAN YU 7888,2019,4,CHN,0
412421193,ZHONGJU7,2019,2,CHN,0
412421193,ZHONGJU7,2021,2,CHN,0
412421193,ZHONGJU7,2024,1,CHN,0
412333678,TYPICAL,2019,1,CHN,0
412440657,FUYUANYU7655,2019,4,CHN,0
412440657,FUYUANYU7655,2024,1,CHN,0
412440657,FUYUANYU7655,2026,6,CHN,0
412880933,HE BEI 8598,2019,4,CHN,0
412440658,FU YUAN YU7656,2019,2,CHN,0
412440658,FU YUAN YU7656,2026,6,CHN,0
701062000,INSOLITO,2019,4,ARG,4
701062000,INSOLITO,2020,8,ARG,8
701062000,INSOLITO,2021,4,ARG,2
701062000,INSOLITO,2022,5,ARG,5
701062000,INSOLITO,2023,5,ARG,5
701062000,INSOLITO,2024,9,ARG,9
701062000,INSOLITO,2025,2,ARG,2
412421093,XIN JI LI 55,2019,1,CHN,0
412421093,XIN JI LI 55,2020,1,CHN,0
412421093,XIN JI LI 55,2024,1,CHN,0
441336889,AGNES   198,2019,4,KOR,0
701000968,ACRUX,2019,1,ARG,1
701000968,ACRUX,2021,2,ARG,2
701000968,ACRUX,2022,1,ARG,1
701000968,ACRUX,2023,6,ARG,6
701000968,ACRUX,2024,4,ARG,4
701000968,ACRUX,2025,2,ARG,2
701000737,TIFON,2019,6,ARG,2
701000737,TIFON,2023,1,ARG,1
412421178,SHUNZE75,2019,3,CHN,0
412421178,SHUNZE75,2021,1,CHN,0
412421178,SHUNZE75,2026,1,CHN,0
412880934,HE BEI 8590,2019,4,CHN,0
412336833,LURONGYUANYU701,2019,2,CHN,0
412336833,LURONGYUANYU701,2020,11,CHN,1
412336833,LURONGYUANYU701,2021,15,CHN,0
412336833,LURONGYUANYU701,2024,1,CHN,0
412337344,LU QING YUAN YU 276,2019,3,CHN,0
412337344,LU QING YUAN YU 276,2020,1,CHN,0
412401570,MING XING,2019,2,CHN,0
412401570,MING XING,2022,1,CHN,0
412401570,MING XING,2025,1,CHN,0
412421114,NINGTAI52,2019,1,CHN,0
412331147,LUPENGYUANYU    088,2019,1,CHN,0
412334079,LU RONG YUAN YU 608,2019,2,CHN,0
412334079,LU RONG YUAN YU 608,2023,4,CHN,0
710490660,J0A0>VICT0R IV,2019,1,BRA,0
412337345,LU QING YUAN YU 277,2019,3,CHN,0
412337345,LU QING YUAN YU 277,2020,5,CHN,0
412337345,LU QING YUAN YU 277,2022,1,CHN,0
600000000,LU QING YUAN YU 206,2019,22,UNKNOWN,0
600000000,LU QING YUAN YU 206,2020,12,UNKNOWN,0
710000001,KOPESCA I NETFISH A,2019,8,BRA,0
710000001,KOPESCA I NETFISH A,2020,6,BRA,0
701000507,LEAL,2019,1,ARG,1
701000507,LEAL,2021,1,ARG,1
701000547,MISHIMA MARU N8,2019,1,ARG,1
701000547,MISHIMA MARU N8,2025,3,ARG,3
412331777,,2019,1,CHN,0
701000729,NDDANDDU,2019,2,ARG,2
701000729,NDDANDDU,2021,1,ARG,1
701000729,NDDANDDU,2026,1,ARG,1
710915169,C0LUMBUS I-II,2019,1,BRA,0
701000621,821HUAFENG,2019,1,ARG,0
416253600,HSIANG CHING TSAI,2019,1,TWN,0
701000924,JUPITER,2019,3,ARG,1
701000924,JUPITER,2020,1,ARG,1
701000924,JUPITER,2026,1,ARG,1
577079000,OCEAN VENTURE II,2019,1,VUT,0
577079000,OCEAN VENTURE II,2020,3,VUT,0
416005644,YUN MAO NO.1,2019,1,TWN,0
416005644,YUN MAO NO.1,2020,2,TWN,0
416005644,YUN MAO NO.1,2021,1,TWN,0
416005644,YUN MAO NO.1,2022,1,TWN,0
416005644,YUN MAO NO.1,2024,1,TWN,0
701006050,SAN MATIAS,2019,3,ARG,3
701006050,SAN MATIAS,2025,2,ARG,2
701043000,API VII,2019,1,ARG,1
701043000,API VII,2020,4,ARG,4
701043000,API VII,2021,2,ARG,2
701043000,API VII,2023,4,ARG,4
701094000,ARGENOVA 22,2019,1,ARG,1
701006341,MARIA GLORIA,2019,1,ARG,1
701006341,MARIA GLORIA,2026,1,ARG,1
416176800,MAO HONG NO.8,2019,1,TWN,0
710555030,AUSTRIA,2019,1,BRA,0
710555030,AUSTRIA,2021,6,BRA,0
710555030,AUSTRIA,2022,1,BRA,0
710555030,AUSTRIA,2023,1,BRA,0
710555030,AUSTRIA,2024,1,BRA,0
710555030,AUSTRIA,2025,2,BRA,0
701070000,LUCIA LUISA,2019,1,ARG,1
701037000,DON PEDRO,2019,1,ARG,1
701037000,DON PEDRO,2025,7,ARG,7
701037000,DON PEDRO,2026,5,ARG,5
416132600,YUH MAO NO106,2019,1,TWN,0
416132600,YUH MAO NO106,2021,1,TWN,0
416132600,YUH MAO NO106,2024,1,TWN,0
700000100,UNHAMAR I,2019,1,UNKNOWN,0
701000646,ALVER,2019,1,ARG,1
701000665,ANTONINO,2019,2,ARG,2
701000665,ANTONINO,2025,1,ARG,1
701000686,ARGENOVA I,2019,1,ARG,1
770576463,KALATXORI,2019,10,URY,0
770576463,KALATXORI,2020,8,URY,4
770576463,KALATXORI,2021,5,URY,3
770576463,KALATXORI,2022,7,URY,3
770576463,KALATXORI,2023,5,URY,3
770576463,KALATXORI,2024,9,URY,2
770576463,KALATXORI,2026,17,URY,0
701000803,PATAGONIA,2019,9,ARG,9
701000803,PATAGONIA,2026,5,ARG,5
212000000,LU QING YUAN YU 212,2019,13,CYP,0
701000800,VIERASA 16,2019,1,ARG,1
701000943,MARIO R,2019,4,ARG,4
701000943,MARIO R,2023,1,ARG,1
701000943,MARIO R,2024,1,ARG,1
701007040,EL MARISCO II,2019,2,ARG,2
701007040,EL MARISCO II,2020,1,ARG,1
701007040,EL MARISCO II,2022,1,ARG,1
701007040,EL MARISCO II,2023,1,ARG,1
701007040,EL MARISCO II,2024,2,ARG,2
701000772,PUENTE CHICO,2019,1,ARG,1
701000772,PUENTE CHICO,2020,1,ARG,1
770576063,ZURITA,2019,1,URY,1
701006071,XEITOSINO,2019,2,ARG,2
701006071,XEITOSINO,2021,4,ARG,4
701000585,DON JOSE DI BONA,2019,1,ARG,1
701068000,ECHIZEN MARU,2019,1,ARG,1
701068000,ECHIZEN MARU,2024,2,ARG,2
701000604,MADONNINA DEL MARE,2019,1,ARG,1
701000604,MADONNINA DEL MARE,2020,3,ARG,3
701000604,MADONNINA DEL MARE,2021,2,ARG,2
701000604,MADONNINA DEL MARE,2022,6,ARG,4
701000604,MADONNINA DEL MARE,2024,1,ARG,1
701000604,MADONNINA DEL MARE,2025,3,ARG,3
701000604,MADONNINA DEL MARE,2026,1,ARG,1
710003694,FILHO DA PROMESSA C,2019,1,BRA,0
710003694,FILHO DA PROMESSA C,2021,1,BRA,0
701000752,DON RAIMUNDO,2019,1,ARG,1
701000752,DON RAIMUNDO,2020,2,ARG,2
701000752,DON RAIMUNDO,2022,2,ARG,2
701000752,DON RAIMUNDO,2023,2,ARG,2
701000752,DON RAIMUNDO,2024,2,ARG,2
701000752,DON RAIMUNDO,2025,2,ARG,2
701000752,DON RAIMUNDO,2026,2,ARG,2
701000932,ANTONIO ALVAREZ,2019,1,ARG,1
701000932,ANTONIO ALVAREZ,2020,1,ARG,1
701000932,ANTONIO ALVAREZ,2022,1,ARG,1
701000932,ANTONIO ALVAREZ,2023,1,ARG,1
701000735,CERES,2019,2,ARG,2
701000735,CERES,2020,1,ARG,1
701000735,CERES,2021,14,ARG,13
701000735,CERES,2022,27,ARG,20
701000735,CERES,2023,29,ARG,27
701000735,CERES,2024,1,ARG,1
701000735,CERES,2025,1,ARG,1
701006044,GEMINIS,2019,3,ARG,3
710786361,AQUARIUS S,2019,1,BRA,0
701000543,KARINA,2019,2,ARG,2
701000543,KARINA,2021,1,ARG,1
701007001,SUENO REAL,2019,2,ARG,2
701007001,SUENO REAL,2020,22,ARG,22
701007001,SUENO REAL,2021,20,ARG,17
701007001,SUENO REAL,2022,3,ARG,3
701007001,SUENO REAL,2023,5,ARG,5
701007001,SUENO REAL,2024,5,ARG,3
701007001,SUENO REAL,2025,4,ARG,2
503308300,LEAU_COMMOTION,2019,4,AUS,2
701000964,POPA,2019,1,ARG,1
701000964,POPA,2020,1,ARG,1
701000964,POPA,2024,1,ARG,1
701000964,POPA,2026,1,ARG,1
710112618,ZENN,2019,1,BRA,0
710112618,ZENN,2020,1,BRA,0
710112618,ZENN,2021,5,BRA,0
710112618,ZENN,2023,3,BRA,0
202000000,LU QING YUAN YU 202,2019,2,AND,0
202000000,LU QING YUAN YU 202,2020,12,AND,0
412440742,FU YUAN YU 7618,2020,3,CHN,0
701006035,SFIDA,2020,5,ARG,5
701006035,SFIDA,2022,4,ARG,4
701006035,SFIDA,2024,1,ARG,1
701006035,SFIDA,2025,8,ARG,8
701006035,SFIDA,2026,5,ARG,5
412440739,FU  YUAN   YU  7616,2020,19,CHN,0
982579080,EMPRESS WB1617,2020,1,UNKNOWN,1
701000632,ESTRELLA 6,2020,8,ARG,8
412549071,LU QING YUAN YU 225,2020,31,CHN,0
701000860,ANGELUS,2020,1,ARG,1
412329437,LURONGYUANYU979,2020,2,CHN,0
412329437,LURONGYUANYU979,2025,3,CHN,0
412549073,LU QING YUAN YU 227,2020,32,CHN,0
412440732,FU YUAN YU 7605,2020,14,CHN,0
412440732,FU YUAN YU 7605,2024,1,CHN,0
982579081,EMPRESS WB1623,2020,15,UNKNOWN,9
412329438,LURONGYUANYU986,2020,3,CHN,0
412329438,LURONGYUANYU986,2021,1,CHN,0
412329438,LURONGYUANYU986,2025,1,CHN,0
710020495,PORTO RICO X,2020,2,BRA,0
710020495,PORTO RICO X,2022,1,BRA,0
701006122,JUAN PABLO II,2020,2,ARG,2
701006122,JUAN PABLO II,2021,13,ARG,5
770576059,ATLANTIC RUTHANN,2020,1,URY,1
412549066,LU QING YUAN YU 280,2020,2,CHN,2
412549072,LU QING YUAN YU 226,2020,28,CHN,0
412549072,LU QING YUAN YU 226,2023,1,CHN,0
412549048,NING TAI 97,2020,1,CHN,0
412549048,NING TAI 97,2021,1,CHN,0
412549048,NING TAI 97,2022,1,CHN,0
710010019,ANNI CAROLINI,2020,2,BRA,0
412336868,LURONGYUANYU739,2020,29,CHN,0
412336868,LURONGYUANYU739,2021,10,CHN,0
412549046,HONG PU 9,2020,7,CHN,0
412549074,LUQINGYUANYU228,2020,19,CHN,0
740410000,HERMANOS TOUZA,2020,1,FLK,0
740410000,HERMANOS TOUZA,2022,1,FLK,0
412549098,MING XIANG 858,2020,7,CHN,0
412549098,MING XIANG 858,2021,1,CHN,0
412549098,MING XIANG 858,2023,2,CHN,0
412549098,MING XIANG 858,2026,1,CHN,0
416005846,CHUN I NO.6,2020,1,TWN,0
416005846,CHUN I NO.6,2021,1,TWN,0
416005846,CHUN I NO.6,2026,1,TWN,0
412549068,LU QING YUAN YU 287,2020,5,CHN,0
412549054,RUN DA 613,2020,19,CHN,1
412549054,RUN DA 613,2021,7,CHN,0
412549054,RUN DA 613,2022,2,CHN,0
412549054,RUN DA 613,2023,2,CHN,0
412549054,RUN DA 613,2024,1,CHN,0
412549054,RUN DA 613,2026,1,CHN,0
701007020,HUAFENG 820,2020,1,ARG,1
701007020,HUAFENG 820,2022,1,ARG,1
701007020,HUAFENG 820,2026,3,ARG,3
701006447,PORTO BELO II,2020,6,ARG,6
701006447,PORTO BELO II,2021,1,ARG,1
701006447,PORTO BELO II,2024,1,ARG,0
412420948,SHUNXIN18,2020,3,CHN,0
412420948,SHUNXIN18,2021,3,CHN,0
412420948,SHUNXIN18,2022,11,CHN,0
412420948,SHUNXIN18,2025,1,CHN,0
412329681,LU QING YUAN YU 208,2020,1,CHN,0
412331173,LURONGYUANYU158,2020,11,CHN,0
412331173,LURONGYUANYU158,2021,10,CHN,0
412331173,LURONGYUANYU158,2024,2,CHN,0
412549218,YING HAI 798,2020,5,CHN,0
412440375,FU   YUAN  YU  7612,2020,19,CHN,0
412549067,LU QING YUAN YU 286,2020,19,CHN,0
412549095,LURONGYUANYU696,2020,9,CHN,0
412549095,LURONGYUANYU696,2024,1,CHN,0
412549095,LURONGYUANYU696,2025,1,CHN,0
412336869,LURONGYUANYU738,2020,10,CHN,0
416350001,JIH DA YNG,2020,1,TWN,0
412440741,FU YUAN YU 7617,2020,7,CHN,0
412440731,FU YUAN YU 7604,2020,3,CHN,0
412440655,FUYUANYU197,2020,18,CHN,0
412333797,LURONGYUANYU669,2020,2,CHN,0
412333797,LURONGYUANYU669,2022,1,CHN,0
412333797,LURONGYUANYU669,2026,3,CHN,0
412549097,HONG-PU-17,2020,13,CHN,0
412100700,ZHE101,2020,4,CHN,0
412440729,FU YUAN YU 7603,2020,11,CHN,0
412440729,FU YUAN YU 7603,2026,1,CHN,0
412549035,HENXING68,2020,9,CHN,1
412549035,HENXING68,2021,3,CHN,0
412549035,HENXING68,2022,2,CHN,0
412549035,HENXING68,2023,1,CHN,0
412549035,HENXING68,2024,1,CHN,0
412440738,FU YUAN YU 7615,2020,8,CHN,0
412200000,ZHE7,2020,1,CHN,0
412420835,LURONGYUANYU     899,2020,2,CHN,0
770576102,NONI II,2020,1,URY,1
416312001,HER HUNG NO.16,2020,6,TWN,0
701007017,HUAFENG 822,2020,1,ARG,1
412549012,NINGTAI15,2020,10,CHN,0
412440728,FU YUAN YU 7602,2020,12,CHN,0
412549092,HONG PU 16,2020,22,CHN,3
412549092,HONG PU 16,2025,1,CHN,0
412549092,HONG PU 16,2026,1,CHN,0
412549079,ZHEPUYUAN37,2020,11,CHN,0
412549079,ZHEPUYUAN37,2025,2,CHN,0
701000564,HUA I 616,2020,3,ARG,3
701024000,ATLANTIC SURF III,2020,1,ARG,1
701024000,ATLANTIC SURF III,2025,2,ARG,2
701024000,ATLANTIC SURF III,2026,1,ARG,1
412331287,LURONGYUANYU887,2020,2,CHN,0
412331287,LURONGYUANYU887,2021,4,CHN,0
412331287,LURONGYUANYU887,2022,2,CHN,0
701000849,VIRGEN MARIA,2020,6,ARG,6
701000849,VIRGEN MARIA,2021,4,ARG,4
701000849,VIRGEN MARIA,2022,1,ARG,1
701000849,VIRGEN MARIA,2024,6,ARG,6
701000849,VIRGEN MARIA,2025,1,ARG,1
701000849,VIRGEN MARIA,2026,1,ARG,1
712113001,ESTRELA DE KALY I,2020,4,UNKNOWN,0
712113001,ESTRELA DE KALY I,2022,1,UNKNOWN,0
712113001,ESTRELA DE KALY I,2024,2,UNKNOWN,0
712113001,ESTRELA DE KALY I,2025,3,UNKNOWN,0
712113001,ESTRELA DE KALY I,2026,1,UNKNOWN,0
412138631,7DAEYANG,2020,5,CHN,0
770576315,PONTAS DAS BOMBAS II,2020,1,URY,0
770576315,PONTAS DAS BOMBAS II,2021,1,URY,0
412440737,FU YUAN YU 7614,2020,9,CHN,0
710001511,NAF,2020,1,BRA,0
412549065,ZHOU PU 668,2020,2,CHN,0
412549065,ZHOU PU 668,2024,4,CHN,0
412549065,ZHOU PU 668,2025,2,CHN,0
412435469,OUYA18,2020,7,CHN,0
412435469,OUYA18,2023,4,CHN,0
412328779,NO.  ABC,2020,1,CHN,0
412679820,LIAOYU2HAO,2020,2,CHN,0
412679820,LIAOYU2HAO,2021,1,CHN,0
412440733,FU YUAN YU 7606,2020,16,CHN,0
412440733,FU YUAN YU 7606,2021,2,CHN,0
412440733,FU YUAN YU 7606,2024,3,CHN,0
412440733,FU YUAN YU 7606,2025,1,CHN,0
412329613,LU QING YUAN YU 211,2020,1,CHN,0
412440736,FU YUAN YU 7613,2020,3,CHN,1
412440736,FU YUAN YU 7613,2023,1,CHN,0
412321688,XIANG RUI 978,2020,6,CHN,1
412320533,HONG RUI  198,2020,4,CHN,1
412333752,LURONGYUANYU198,2020,6,CHN,0
412333752,LURONGYUANYU198,2021,1,CHN,0
412333752,LURONGYUANYU198,2026,1,CHN,0
412549099,MING XIANG 878,2020,7,CHN,0
412420211,ZHOUYU6,2020,3,CHN,0
412420211,ZHOUYU6,2022,2,CHN,0
412420211,ZHOUYU6,2023,2,CHN,0
412440727,FU YUAN YU 7601,2020,5,CHN,0
412440727,FU YUAN YU 7601,2022,1,CHN,0
412336832,LURONGYUANYU702,2020,13,CHN,0
412336832,LURONGYUANYU702,2021,2,CHN,0
412412000,HAE101,2020,1,CHN,0
412440743,FU YUAN YU 7619,2020,3,CHN,0
701000645,MARIA LILIANA,2020,1,ARG,1
701000759,MARBELLA,2020,1,ARG,1
701000759,MARBELLA,2025,2,ARG,2
701000759,MARBELLA,2026,1,ARG,1
412329441,LURONGYUANYU988,2020,2,CHN,0
416005931,ZI DA WANG,2020,1,TWN,0
416005931,ZI DA WANG,2021,1,TWN,0
416005931,ZI DA WANG,2022,3,TWN,0
416005931,ZI DA WANG,2025,1,TWN,0
416005931,ZI DA WANG,2026,1,TWN,0
701000588,S. DON JOSE MOSCUZZA,2020,5,ARG,5
701000588,S. DON JOSE MOSCUZZA,2022,2,ARG,2
412549139,ZHE PU YUAN 67,2020,1,CHN,0
412549139,ZHE PU YUAN 67,2021,7,CHN,0
412331077,LUYANYUANYU 017,2020,1,CHN,0
412331077,LUYANYUANYU 017,2022,11,CHN,0
701071000,SIEMPRE SAN SALVADOR,2020,2,ARG,2
701071000,SIEMPRE SAN SALVADOR,2021,1,ARG,0
412420000,ADGJ,2020,1,CHN,0
412425000,CHENNAN,2020,2,CHN,0
417005931,ZI DA WANG,2020,1,LKA,0
417005931,ZI DA WANG,2022,4,LKA,0
441142000,103BADA,2020,1,KOR,0
441142000,103BADA,2024,1,KOR,0
710118370,AZTECA III,2020,2,BRA,0
701000962,75 TAE BAEK,2020,1,ARG,1
701000962,75 TAE BAEK,2023,5,ARG,5
701000962,75 TAE BAEK,2024,11,ARG,11
701000962,75 TAE BAEK,2025,18,ARG,18
412421087,JIN HAI779,2020,1,CHN,0
412421087,JIN HAI779,2021,8,CHN,0
412421087,JIN HAI779,2023,3,CHN,0
412421129,YUAN JIA 1,2020,3,CHN,0
710491950,IZADORA I,2020,1,BRA,0
710491950,IZADORA I,2021,3,BRA,0
701006132,VIEIRASA 18,2020,1,ARG,1
701006132,VIEIRASA 18,2024,1,ARG,1
701006640,DON FRANCO,2020,1,ARG,1
701006640,DON FRANCO,2023,2,ARG,2
701006640,DON FRANCO,2025,1,ARG,1
700000000,LU QING YUAN YU 207,2020,3,UNKNOWN,0
701000542,SAN JUAN B,2020,1,ARG,1
701000542,SAN JUAN B,2021,1,ARG,1
701000542,SAN JUAN B,2026,1,ARG,1
701000615,MISS PATAGONIA,2020,1,ARG,1
701000615,MISS PATAGONIA,2024,2,ARG,2
701000615,MISS PATAGONIA,2025,7,ARG,7
701000615,MISS PATAGONIA,2026,2,ARG,2
701007044,ALVAREZ ENTRENA 1,2020,1,ARG,1
701007044,ALVAREZ ENTRENA 1,2026,1,ARG,1
701000617,CTE LUIS PIEDRABUENA,2020,1,ARG,1
701000617,CTE LUIS PIEDRABUENA,2021,1,ARG,1
701000617,CTE LUIS PIEDRABUENA,2023,1,ARG,1
725015600,DIEGO RAMIREZ,2020,1,CHL,0
710807861,MARBELLA I,2020,1,BRA,0
710807861,MARBELLA I,2021,5,BRA,0
711616004,P0NTA D0 GRAVATA,2020,1,UNKNOWN,0
711616004,P0NTA D0 GRAVATA,2022,8,UNKNOWN,0
711616004,P0NTA D0 GRAVATA,2024,2,UNKNOWN,0
224710000,FESTEIRO,2020,1,ESP,0
224710000,FESTEIRO,2021,2,ESP,0
710006415,NAF,2020,1,BRA,0
701000850,FEIXA,2020,1,ARG,1
701000850,FEIXA,2026,1,ARG,1
740333000,PETREL,2020,1,FLK,0
710001123,ULUWATU  II,2020,1,BRA,0
710732194,TIO PRETO,2020,11,BRA,0
710732194,TIO PRETO,2021,14,BRA,0
710732194,TIO PRETO,2022,11,BRA,0
416005942,YUN MAO NO.8,2020,1,TWN,0
416005832,YUN MAO NO.102,2020,1,TWN,0
416005832,YUN MAO NO.102,2023,1,TWN,0
416005832,YUN MAO NO.102,2024,3,TWN,0
770576135,NILTO I,2020,1,URY,1
770576135,NILTO I,2021,1,URY,1
770576135,NILTO I,2023,4,URY,2
710782103,BRISA DO MAR II,2020,4,BRA,0
710782103,BRISA DO MAR II,2021,4,BRA,0
224545000,BRADOMIN,2020,1,ESP,0
412331279,LURONGYUANYU195,2021,2,CHN,0
505050505,,2021,1,UNKNOWN,0
412549158,SHUNZE85,2021,2,CHN,0
412549158,SHUNZE85,2023,2,CHN,0
412549158,SHUNZE85,2024,2,CHN,0
412549158,SHUNZE85,2025,1,CHN,0
701000965,MADRE INMACULADA,2021,1,ARG,1
701000965,MADRE INMACULADA,2025,3,ARG,3
701000965,MADRE INMACULADA,2026,6,ARG,6
710877298,KOPESCA I,2021,2,BRA,0
710877298,KOPESCA I,2024,1,BRA,0
412328787,LURONGYUANYU999,2021,3,CHN,0
412328787,LURONGYUANYU999,2024,3,CHN,0
412549159,SHUNZE77,2021,6,CHN,0
412549159,SHUNZE77,2022,3,CHN,0
412328788,LURONGYUANYU333,2021,12,CHN,0
412328788,LURONGYUANYU333,2022,68,CHN,0
412280932,HE BEI 8599,2021,1,CHN,0
710714091,GUADALAJARA,2021,11,BRA,0
710714091,GUADALAJARA,2022,2,BRA,0
710714091,GUADALAJARA,2025,1,BRA,0
710555011,FLIPPER VI N,2021,4,BRA,0
412421175,HENG XIN 78,2021,2,CHN,0
412421175,HENG XIN 78,2022,1,CHN,0
412421175,HENG XIN 78,2023,1,CHN,0
412421175,HENG XIN 78,2024,1,CHN,0
416005510,JIA LONG,2021,1,TWN,0
412588000,VONG EA NO.5,2021,1,CHN,0
701007012,SANT ANTONIO,2021,2,ARG,2
701007012,SANT ANTONIO,2023,2,ARG,2
701007012,SANT ANTONIO,2024,3,ARG,3
701007012,SANT ANTONIO,2025,3,ARG,3
701007012,SANT ANTONIO,2026,5,ARG,5
441404000,AGNES 108,2021,1,KOR,0
441404000,AGNES 108,2025,1,KOR,0
412549292,LU PENG YUAN YU 098,2021,2,CHN,0
412549292,LU PENG YUAN YU 098,2025,5,CHN,0
412549292,LU PENG YUAN YU 098,2026,26,CHN,0
412445885,FU YUAN YU   7887,2021,1,CHN,0
412549088,ZHAN HAI 004,2021,5,CHN,0
412549088,ZHAN HAI 004,2025,4,CHN,0
412549088,ZHAN HAI 004,2026,6,CHN,0
412336963,LURONGYUANYU582,2021,1,CHN,0
412336963,LURONGYUANYU582,2023,1,CHN,0
412549299,LU RONG YUAN YU 837,2021,5,CHN,0
412549299,LU RONG YUAN YU 837,2024,1,CHN,0
412549299,LU RONG YUAN YU 837,2025,1,CHN,0
412549299,LU RONG YUAN YU 837,2026,1,CHN,0
412549087,ZHAN HAI 003,2021,3,CHN,0
412549087,ZHAN HAI 003,2024,1,CHN,0
412549087,ZHAN HAI 003,2026,2,CHN,0
412320008,LUPENGYUANYU027,2021,1,CHN,0
412331176,LU RONG YUAN YU 882,2021,13,CHN,0
412549144,HUA YING 218,2021,1,CHN,0
412549144,HUA YING 218,2022,4,CHN,0
412549144,HUA YING 218,2023,2,CHN,0
416180600,FULL KUO 1  0  1,2021,3,TWN,0
412231041,LUPENGYUANYU 029,2021,1,CHN,0
412231041,LUPENGYUANYU 029,2023,2,CHN,0
412221070,LUQINGYUANYU289,2021,4,CHN,0
416108600,FULL   KU0   NO.101,2021,1,TWN,0
412420573,JIADE11,2021,1,CHN,0
412330000,FUYUANYU9997,2021,3,CHN,0
412330000,FUYUANYU9997,2022,7,CHN,0
412330000,FUYUANYU9997,2023,1,CHN,0
412330000,FUYUANYU9997,2025,9,CHN,0
412330000,FUYUANYU9997,2026,5,CHN,0
416005995,YI DA FA,2021,2,TWN,0
416005995,YI DA FA,2022,1,TWN,0
416005995,YI DA FA,2023,1,TWN,0
416005995,YI DA FA,2024,4,TWN,0
416005995,YI DA FA,2025,1,TWN,0
701006733,HUYU 907,2021,1,ARG,1
701006733,HUYU 907,2023,1,ARG,1
224775000,ESPERANZA MENDUINA,2021,3,ESP,0
412549091,HONGPU12,2021,1,CHN,0
412549091,HONGPU12,2024,3,CHN,1
412549091,HONGPU12,2026,1,CHN,0
412440778,FU YUAN YU 7629,2021,2,CHN,0
412440778,FU YUAN YU 7629,2024,5,CHN,1
412549051,NING TAI 617,2021,2,CHN,0
412549051,NING TAI 617,2024,1,CHN,0
412549298,LURONGYUANYU836,2021,1,CHN,0
412549116,HANYI27,2021,1,CHN,0
412549116,HANYI27,2023,1,CHN,0
701006485,PADRE PIO,2021,5,ARG,5
701006485,PADRE PIO,2022,1,ARG,1
